Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
51,10397.0,5,3/27/2017,14:01,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 51.szv,57.1,60.0,13.125,14.022,0.23,0.234,0.079,0.082,0.729,0.716,41.59,42.93,,,42.16,0.2082,0.204
52,10397.0,6,3/27/2017,14:03,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 52.szv,12.6,16.5,2.872,3.822,0.228,0.232,0.423,0.221,0.843,0.883,10.59,14.53,0.423,0.207,13.15,0.2082,0.204
53,10398.0,5,3/27/2017,14:04,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 53.szv,55.1,60.0,15.564,17.227,0.283,0.287,0.005,0.065,0.716,0.745,39.42,44.69,,,42.53,0.2208,0.2243
54,10398.0,6,3/27/2017,14:06,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 54.szv,55.3,60.0,12.537,13.747,0.227,0.229,0.087,0.041,0.603,0.627,33.35,37.61,,,35.18,0.2208,0.2243
55,10399.0,5,3/27/2017,14:08,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 55.szv,0.5,2.8,0.057,0.579,0.114,0.207,1.118,0.913,0.022,0.256,0.01,0.72,,,0.19,0.187,0.2022
56,10399.0,6,3/27/2017,14:09,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 56.szv,55.9,60.0,10.494,11.511,0.188,0.192,0.081,0.104,0.791,0.807,44.23,48.4,,,46.55,0.187,0.2022
57,10400.0,5,3/27/2017,14:11,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 57.szv,57.9,60.0,12.52,13.16,0.216,0.219,0.08,0.062,0.674,0.662,38.99,39.74,,,39.4,0.1785,0.1807
58,10400.0,6,3/27/2017,14:13,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 58.szv,54.2,60.0,9.174,10.599,0.169,0.177,0.177,0.07,0.75,0.751,40.66,45.04,,,41.9,0.1785,0.1807
59,10401.0,5,3/27/2017,14:15,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 59.szv,53.8,60.0,11.482,13.362,0.213,0.223,0.031,0.097,0.894,0.913,48.08,54.77,,,51.73,0.187,0.1877
60,10401.0,6,3/27/2017,14:17,pm,"mzempare, ncarey",CAS_11_Middle_03.27.17 videos\Test 60.szv,53.5,60.0,9.387,10.515,0.175,0.175,0.094,0.054,0.933,0.955,49.91,57.3,,,53.06,0.187,0.1877
