Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
12,10223.0,2,8/22/2016,10:04,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 12.szv,54.8,60.0,10.333,11.636,0.189,0.194,0.098,0.127,0.604,0.649,33.07,38.93,,,36.2,0.1837,0.1973
13,10224.0,1,8/22/2016,10:06,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 13.szv,55.3,60.0,11.062,11.674,0.2,0.195,0.126,0.125,0.641,0.67,35.46,40.18,,,37.27,0.2268,0.226
14,10224.0,2,8/22/2016,10:08,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 14.szv,7.4,10.7,1.812,2.44,0.245,0.228,0.405,0.304,0.752,0.73,5.49,7.74,0.423,0.303,6.5,0.2268,0.226
15,10225.0,1,8/22/2016,10:08,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 15.szv,57.9,60.0,10.184,10.284,0.176,0.171,0.156,0.156,0.633,0.628,36.64,37.65,,,37.0,0.2177,0.212
16,10225.0,2,8/22/2016,10:10,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 16.szv,17.6,21.5,5.465,6.013,0.311,0.28,0.119,0.144,0.507,0.549,8.9,11.78,0.103,0.137,10.53,0.2177,0.212
17,10226.0,1,8/22/2016,10:11,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 17.szv,57.3,60.0,10.555,10.934,0.184,0.182,0.123,0.12,0.972,0.961,55.7,57.64,,,56.3,0.2568,0.2528
18,10226.0,2,8/22/2016,10:13,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 18.szv,36.4,41.1,12.931,14.172,0.356,0.345,0.085,0.095,0.596,0.656,21.67,26.92,0.072,0.083,24.79,0.2568,0.2528
19,10227.0,1,8/22/2016,10:14,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 19.szv,55.6,60.0,25.188,27.161,0.453,0.453,0.017,0.041,0.883,0.889,49.1,53.33,,,51.54,0.2487,0.2515
20,10227.0,2,8/22/2016,10:16,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 20.szv,39.1,42.3,7.02,7.723,0.18,0.183,0.168,0.128,0.492,0.523,19.25,22.14,,,20.36,0.2487,0.2515
21,10218.0,3,8/22/2016,11:32,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 21.szv,55.1,60.0,12.952,14.361,0.235,0.239,0.096,0.006,0.648,0.685,35.72,41.11,,,38.67,0.2137,0.2147
22,10218.0,4,8/22/2016,11:34,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 22.szv,55.6,60.0,11.573,12.656,0.208,0.211,0.104,0.117,0.71,0.713,39.49,42.78,,,40.61,0.2137,0.2147
23,10219.0,3,8/22/2016,11:36,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 23.szv,40.2,42.5,10.45,11.091,0.26,0.261,0.02,0.051,0.771,0.753,31.0,31.98,,,31.39,0.239,0.2412
24,10219.0,4,8/22/2016,11:37,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 24.szv,21.7,26.3,5.55,6.71,0.256,0.255,0.188,0.187,0.701,0.727,15.14,19.05,0.184,0.167,16.55,0.239,0.2412
25,10220.0,3,8/22/2016,11:38,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 25.szv,26.3,30.2,5.508,6.389,0.21,0.212,0.214,0.136,0.703,0.709,18.47,21.4,,,19.91,0.1968,0.2
26,10220.0,4,8/22/2016,11:39,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 26.szv,55.3,60.0,10.811,11.944,0.196,0.199,0.051,0.069,0.727,0.72,40.17,43.21,,,40.91,0.1968,0.2
27,10221.0,3,8/22/2016,11:41,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 27.szv,16.3,19.6,3.952,4.928,0.243,0.252,0.299,0.162,0.892,0.902,14.51,17.66,0.297,0.154,16.49,0.23,0.2293
28,10221.0,4,8/22/2016,11:41,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 28.szv,46.7,51.3,10.565,11.751,0.226,0.229,0.076,0.101,0.625,0.656,29.21,33.64,,,31.18,0.23,0.2293
29,10222.0,3,8/22/2016,11:42,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 29.szv,56.3,60.0,10.891,12.122,0.193,0.202,0.087,0.028,0.86,0.863,48.4,51.79,,,50.32,0.1988,0.2008
30,10222.0,4,8/22/2016,11:44,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 30.szv,23.6,28.9,5.584,6.843,0.237,0.237,0.053,0.158,0.662,0.675,15.57,19.46,0.032,0.157,16.92,0.1988,0.2008
31,10223.0,3,8/22/2016,11:45,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 31.szv,57.7,60.0,7.856,8.645,0.136,0.144,0.05,0.049,1.022,1.005,58.96,60.3,,,59.58,0.1837,0.1973
32,10223.0,4,8/22/2016,11:47,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 32.szv,54.1,60.0,11.55,17.078,0.214,0.285,0.139,0.08,0.752,0.757,40.69,45.39,,,42.67,0.1837,0.1973
33,10224.0,3,8/22/2016,11:49,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 33.szv,46.0,47.8,11.048,11.597,0.24,0.243,0.037,0.035,0.714,0.702,32.65,33.36,0.031,0.035,32.98,0.2268,0.226
34,10224.0,4,8/22/2016,11:50,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 34.szv,56.7,60.0,11.337,12.025,0.2,0.2,0.091,0.041,0.76,0.768,43.06,46.08,,,44.59,0.2268,0.226
35,10225.0,3,8/22/2016,11:52,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 35.szv,54.9,60.0,11.009,12.098,0.201,0.202,0.037,0.008,0.81,0.828,44.47,49.65,,,46.75,0.2177,0.212
36,10225.0,4,8/22/2016,11:54,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 36.szv,56.3,60.0,10.365,11.311,0.184,0.189,0.068,0.017,0.817,0.822,45.97,49.31,,,47.66,0.2177,0.212
37,10226.0,3,8/22/2016,11:56,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 37.szv,57.9,60.0,13.427,14.087,0.232,0.235,0.093,0.047,0.785,0.775,45.45,46.48,,,45.9,0.2568,0.2528
38,10226.0,4,8/22/2016,11:58,am,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 38.szv,55.2,60.0,12.378,12.625,0.224,0.21,0.02,0.003,0.708,0.749,39.07,44.93,,,40.58,0.2568,0.2528
39,10227.0,3,8/22/2016,12:00,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 39.szv,58.4,60.0,12.621,13.023,0.216,0.217,0.034,0.007,0.782,0.772,45.66,46.28,,,45.79,0.2487,0.2515
40,10227.0,4,8/22/2016,12:02,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 40.szv,53.5,58.3,11.284,12.519,0.211,0.215,0.089,0.111,0.648,0.683,34.65,39.82,,,36.31,0.2487,0.2515
41,10218.0,5,8/22/2016,13:16,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 41.szv,54.9,60.0,14.799,16.585,0.27,0.276,0.11,0.021,0.727,0.74,39.91,44.39,,,42.1,0.2137,0.2147
42,10218.0,6,8/22/2016,13:18,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 42.szv,57.8,60.0,13.94,14.455,0.241,0.241,0.069,0.094,0.651,0.64,37.65,38.4,,,37.89,0.2137,0.2147
43,10219.0,5,8/22/2016,13:20,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 43.szv,58.1,60.0,16.25,16.798,0.28,0.28,0.037,0.007,0.749,0.735,43.48,44.08,,,43.66,0.239,0.2412
44,10219.0,6,8/22/2016,13:22,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 44.szv,55.7,60.0,12.003,12.997,0.216,0.217,0.083,0.064,0.614,0.633,34.2,38.0,,,35.46,0.239,0.2412
45,10220.0,5,8/22/2016,13:24,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 45.szv,36.3,38.3,8.959,9.427,0.247,0.246,0.033,0.062,0.708,0.689,25.7,26.39,,,26.04,0.1968,0.2
46,10220.0,6,8/22/2016,13:25,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 46.szv,43.5,49.3,8.512,9.886,0.196,0.201,0.057,0.119,0.655,0.671,28.33,32.9,0.057,0.118,29.49,0.1968,0.2
47,10221.0,5,8/22/2016,13:26,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 47.szv,56.6,60.0,13.568,14.549,0.24,0.243,0.087,0.084,0.756,0.76,42.76,45.57,,,44.27,0.23,0.2293
48,10221.0,6,8/22/2016,13:28,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 48.szv,14.9,19.5,4.066,5.059,0.273,0.259,0.208,0.226,0.782,0.855,11.65,16.67,,,14.46,0.23,0.2293
49,10222.0,5,8/22/2016,13:29,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 49.szv,57.6,60.0,12.667,13.341,0.22,0.222,0.073,0.021,0.763,0.759,43.95,45.51,,,44.93,0.1988,0.2008
50,10222.0,6,8/22/2016,13:31,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 50.szv,54.7,60.0,9.458,10.663,0.173,0.178,0.073,0.14,0.87,0.895,47.58,53.66,,,50.46,0.1988,0.2008
51,10223.0,5,8/22/2016,13:33,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 51.szv,56.2,60.0,10.316,10.693,0.184,0.178,0.086,0.093,0.88,0.879,49.44,52.75,,,51.17,0.1837,0.1973
52,10223.0,6,8/22/2016,13:35,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 52.szv,55.5,60.0,10.431,11.605,0.188,0.193,0.031,0.097,0.769,0.786,42.65,47.14,,,45.02,0.1837,0.1973
53,10224.0,5,8/22/2016,13:37,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 53.szv,55.2,60.0,11.874,13.49,0.215,0.225,0.041,0.121,0.839,0.841,46.32,50.43,,,47.82,0.2268,0.226
54,10224.0,6,8/22/2016,13:40,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 54.szv,7.5,12.1,1.955,3.212,0.261,0.265,0.562,0.363,0.453,0.694,3.4,8.4,,,6.28,0.2268,0.226
55,10225.0,5,8/22/2016,13:40,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 55.szv,57.8,60.0,13.771,14.116,0.238,0.235,0.102,0.109,0.763,0.752,44.09,45.09,,,44.57,0.2177,0.212
56,10225.0,6,8/22/2016,13:42,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 56.szv,56.1,60.0,11.02,11.722,0.196,0.195,0.108,0.091,0.902,0.898,50.57,53.87,,,52.05,0.2177,0.212
57,10226.0,5,8/22/2016,13:45,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 57.szv,12.5,14.3,3.76,4.285,0.301,0.3,0.178,0.131,0.789,0.746,9.86,10.66,0.146,0.108,10.28,0.2568,0.2528
58,10226.0,6,8/22/2016,13:45,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 58.szv,55.8,60.0,13.586,14.69,0.244,0.245,0.068,0.098,0.672,0.691,37.46,41.46,,,39.15,0.2568,0.2528
59,10227.0,5,8/22/2016,13:47,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 59.szv,55.9,60.0,12.425,13.486,0.222,0.225,0.116,0.113,0.723,0.749,40.39,44.9,,,42.44,0.2487,0.2515
60,10227.0,6,8/22/2016,13:49,pm,"mzempare, ncarey",CAS8_Middle_08 22 16 videos\Test 60.szv,56.1,60.0,11.769,12.928,0.21,0.216,0.102,0.005,0.676,0.679,37.89,40.73,,,38.43,0.2487,0.2515
