Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
37,9983.0,3,10/12/2015,14:19,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 37.szv,43.3,48.5,10.782,12.587,0.249,0.26,0.046,0.102,0.746,0.735,32.15,35.49,0.046,0.093,32.82,0.2212,0.2223
38,9983.0,4,10/12/2015,14:20,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 38.szv,56.6,60.0,13.248,13.974,0.234,0.233,0.074,0.051,0.767,0.768,43.39,46.06,,,44.76,0.2212,0.2223
39,9984.0,3,10/12/2015,14:23,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 39.szv,45.8,50.3,17.268,18.442,0.377,0.367,0.065,0.055,0.825,0.842,37.79,42.35,,,40.65,0.2332,0.232
40,9984.0,4,10/12/2015,14:24,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 40.szv,55.2,60.0,12.386,13.844,0.224,0.231,0.021,0.099,0.702,0.739,38.73,44.33,,,41.54,0.2332,0.232
41,9975.0,5,10/12/2015,15:26,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 41.szv,3.2,8.6,0.875,2.468,0.276,0.288,0.924,0.549,0.242,0.712,0.76,6.1,0.765,0.491,3.5,0.221,0.224
42,9975.0,6,10/12/2015,15:26,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 42.szv,57.8,60.0,14.071,14.816,0.243,0.247,0.077,0.037,0.814,0.795,47.02,47.71,,,47.21,0.221,0.224
43,9976.0,5,10/12/2015,15:29,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 43.szv,57.7,60.0,15.064,15.631,0.261,0.261,0.067,0.099,0.784,0.771,45.22,46.25,,,45.76,0.217,0.2167
44,9976.0,6,10/12/2015,15:31,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 44.szv,55.0,60.0,12.047,13.052,0.219,0.218,0.034,0.043,0.73,0.75,40.15,44.99,,,42.26,0.217,0.2167
45,9977.0,5,10/12/2015,15:33,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 45.szv,38.2,40.2,11.111,11.589,0.291,0.288,0.039,0.053,0.706,0.693,26.9,27.77,0.032,0.041,27.35,0.2408,0.2397
46,9977.0,6,10/12/2015,15:34,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 46.szv,55.3,60.0,12.578,13.897,0.228,0.232,0.026,0.086,0.606,0.603,33.48,36.16,,,33.32,0.2408,0.2397
47,9978.0,5,10/12/2015,15:36,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 47.szv,56.2,60.0,14.151,15.267,0.252,0.254,0.029,0.052,0.727,0.727,40.82,43.61,,,42.34,0.2117,0.2115
48,9978.0,6,10/12/2015,15:38,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 48.szv,55.0,60.0,11.836,12.646,0.215,0.211,0.011,0.036,0.753,0.78,41.41,46.8,,,44.03,0.2117,0.2115
49,9979.0,5,10/12/2015,15:40,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 49.szv,5.3,8.4,1.568,2.327,0.298,0.278,0.678,0.35,0.596,0.681,2.86,5.38,0.707,0.347,4.27,0.2512,0.25
50,9979.0,6,10/12/2015,15:40,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 50.szv,33.9,37.2,9.424,10.402,0.278,0.28,0.051,0.092,0.698,0.693,23.45,25.58,0.038,0.081,24.28,0.2512,0.25
51,9980.0,5,10/12/2015,15:42,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 51.szv,57.9,60.0,16.67,17.219,0.288,0.287,0.052,0.042,0.733,0.728,42.4,43.65,,,43.14,0.2448,0.2435
52,9980.0,6,10/12/2015,15:44,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 52.szv,9.8,14.4,2.621,3.8,0.269,0.265,0.191,0.314,0.627,0.688,6.04,9.8,0.147,0.297,7.37,0.2448,0.2435
53,9981.0,5,10/12/2015,15:44,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 53.szv,33.2,36.9,8.413,9.436,0.253,0.256,0.041,0.099,0.56,0.555,18.52,20.4,0.04,0.088,19.0,0.2073,0.223
54,9981.0,6,10/12/2015,15:45,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 54.szv,2.1,5.4,0.422,1.552,0.205,0.29,0.826,0.555,0.118,0.427,0.22,2.19,0.747,0.488,1.22,0.2073,0.223
55,9982.0,5,10/12/2015,15:46,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 55.szv,16.5,21.4,4.474,5.346,0.271,0.25,0.292,0.208,0.884,0.941,14.58,20.13,,,17.76,0.2208,0.2178
56,9982.0,6,10/12/2015,15:46,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 56.szv,48.8,53.5,9.868,11.155,0.202,0.209,0.122,0.096,0.896,0.897,43.38,47.63,0.115,0.093,45.03,0.2208,0.2178
57,9983.0,5,10/12/2015,15:48,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 57.szv,57.7,60.0,13.54,14.109,0.235,0.235,0.111,0.114,0.759,0.744,43.76,44.66,,,44.14,0.2212,0.2223
58,9983.0,6,10/12/2015,15:50,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 58.szv,38.3,42.2,7.672,8.238,0.2,0.195,0.13,0.099,0.837,0.847,32.04,35.76,,,33.76,0.2212,0.2223
59,9984.0,5,10/12/2015,15:51,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 59.szv,57.9,60.0,13.365,13.954,0.231,0.233,0.094,0.113,0.677,0.673,39.22,40.4,,,39.79,0.2332,0.232
60,9984.0,6,10/12/2015,15:53,pm,"mzempare, ncarey",CAS_October12-2015_Middle videos\Test 60.szv,9.0,13.6,1.623,2.383,0.18,0.175,0.481,0.46,0.647,0.775,5.82,10.54,,,7.24,0.2332,0.232
