Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
33,9893,3,8/24/2015,13:34,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 33.szv,58.6,60,18.668,18.8,0.319,0.313,0.082,0.076,0.827,0.819,48.48,49.12,,,48.84,0.2933,0.29
34,9893,4,8/24/2015,13:35,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 34.szv,9,12.9,2.555,3.594,0.285,0.279,0.436,0.353,0.64,0.738,5.66,9.41,0.385,0.312,7.13,0.2933,0.29
35,9894,3,8/24/2015,13:36,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 35.szv,57.9,59.6,18.052,18.578,0.312,0.312,0.04,0.027,0.631,0.627,36.49,37.37,0.041,0.024,37.04,0.2635,0.2628
36,9894,4,8/24/2015,13:38,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 36.szv,5.3,8.5,1.593,2.511,0.301,0.295,0.314,0.335,0.193,0.414,1.02,3.52,0.261,0.334,2.27,0.2635,0.2628
37,9895,3,8/24/2015,13:39,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 37.szv,53.4,55.4,12.067,12.611,0.226,0.228,0.069,0.047,0.771,0.762,41.15,42.23,,,41.75,0.2413,0.2272
38,9895,4,8/24/2015,13:41,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 38.szv,2.8,8.1,0.958,2.151,0.342,0.266,0.907,0.548,0.43,0.874,1.2,7.08,,,4.34,0.2413,0.2272
39,9896,3,8/24/2015,13:41,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 39.szv,56.3,60,10.893,12.006,0.194,0.2,0.034,0.095,0.832,0.827,46.83,49.63,,,48.12,0.1968,0.2015
40,9896,4,8/24/2015,13:43,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 40.szv,1,5.1,0.205,1.262,0.205,0.248,0.989,0.712,0.083,0.449,0.08,2.29,,,0.89,0.1968,0.2015
41,9887,5,8/24/2015,13:44,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 41.szv,55.3,60,10.693,11.712,0.193,0.195,0.137,0.131,0.673,0.706,37.22,42.35,,,39.58,0.2168,0.218
42,9887,6,8/24/2015,13:45,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 42.szv,54.8,60,12.506,13.593,0.228,0.227,0.043,0.037,0.794,0.828,43.5,49.65,,,46.66,0.2168,0.218
43,9888,5,8/24/2015,13:48,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 43.szv,58.1,60,12.289,12.71,0.212,0.212,0.097,0.116,0.699,0.694,40.59,41.61,,,40.23,0.2637,0.2603
44,9888,6,8/24/2015,13:50,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 44.szv,55.8,60,11.811,13.016,0.212,0.217,0.047,0.121,0.769,0.768,42.89,46.05,,,43.22,0.2637,0.2603
45,9889,5,8/24/2015,13:53,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 45.szv,23.9,27.4,6.265,7.019,0.262,0.256,0.094,0.138,0.573,0.587,13.71,16.09,,,14.84,0.2125,0.2263
46,9889,6,8/24/2015,13:54,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 46.szv,55.2,60,11.986,13.134,0.217,0.219,0.107,0.059,0.747,0.755,41.2,45.27,,,42.53,0.2125,0.2263
47,9890,5,8/24/2015,13:56,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 47.szv,56,60,12.565,13.298,0.224,0.222,0.034,0.038,0.642,0.657,35.93,39.38,,,37.72,0.2177,0.2147
48,9890,6,8/24/2015,13:58,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 48.szv,30,35.1,6.613,7.772,0.22,0.221,0.149,0.153,0.613,0.675,18.32,23.61,0.129,0.141,20.84,0.2177,0.2147
49,9891,5,8/24/2015,14:00,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 49.szv,58,60,13.839,14.359,0.239,0.239,0.107,0.098,0.743,0.735,43.11,44.07,,,43.73,0.1977,0.1997
50,9891,6,8/24/2015,14:02,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 50.szv,54.5,60,11.943,13.416,0.219,0.224,0.083,0.028,0.797,0.776,43.44,46.56,,,43.78,0.1977,0.1997
51,9892,5,8/24/2015,14:04,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 51.szv,56.4,60,12.993,13.974,0.23,0.233,0.045,0.097,0.836,0.839,47.16,50.36,,,48.82,0.2407,0.2317
52,9892,6,8/24/2015,14:06,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 52.szv,55.4,60,13.225,14.617,0.239,0.244,0.022,0.041,0.692,0.709,38.34,42.56,,,39.97,0.2407,0.2317
53,9893,5,8/24/2015,14:08,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 53.szv,58,60,16.062,17.061,0.277,0.284,0.043,0.084,0.821,0.812,47.63,48.7,,,48.05,0.2933,0.29
54,9893,6,8/24/2015,14:10,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 54.szv,4.3,8.4,1.076,2.189,0.253,0.262,0.871,0.61,0.339,0.727,1.44,6.07,0.814,0.552,3.25,0.2933,0.29
55,9894,5,8/24/2015,14:10,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 55.szv,42.8,44.3,11.434,11.861,0.267,0.268,0.029,0.037,0.712,0.7,30.39,30.92,0.028,0.034,30.59,0.2635,0.2628
56,9894,6,8/24/2015,14:12,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 56.szv,57,60,12.876,13.903,0.226,0.232,0.04,0.052,0.706,0.719,40.26,43.11,,,41.74,0.2635,0.2628
57,9895,5,8/24/2015,14:14,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 57.szv,55,60,13.544,15.083,0.246,0.251,0.035,0.101,0.697,0.691,38.34,41.42,,,38.83,0.2413,0.2272
58,9895,6,8/24/2015,14:16,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 58.szv,56.3,60,11.983,12.872,0.213,0.215,0.13,0.101,0.706,0.698,39.75,41.88,,,40.13,0.2413,0.2272
59,9896,5,8/24/2015,14:18,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 59.szv,55.5,60,11.638,12.678,0.21,0.211,0.075,0.057,0.738,0.726,40.94,43.52,,,41.47,0.1968,0.2015
60,9896,6,8/24/2015,14:20,pm,"mzempare, ncarey",CAS2_August24-2015-Young videos\Test 60.szv,54.3,60,11.451,12.499,0.211,0.208,0.056,0.078,0.599,0.65,32.51,38.99,,,35.7,0.1968,0.2015
