Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
281,10275.0,19,10/13/2016,10:03,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 281.szv,0.5,2.3,0.079,0.531,0.159,0.231,0.753,0.903,0.054,0.224,0.03,0.52,,,0.04,0.2572,0.257
282,10275.0,20,10/13/2016,10:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 282.szv,0.1,1.4,0.034,0.313,0.347,0.224,1.0,0.956,0.062,0.206,0.01,0.29,,,0.02,0.2572,0.257
283,10276.0,19,10/13/2016,10:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 283.szv,5.2,8.9,1.318,2.392,0.255,0.27,0.205,0.373,0.181,0.407,0.94,3.61,,,1.97,0.2162,0.247
284,10276.0,20,10/13/2016,10:04,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 284.szv,57.5,60.0,12.71,13.411,0.221,0.224,0.015,0.048,0.718,0.702,40.75,41.62,0.022,0.082,40.72,0.2162,0.247
285,10277.0,19,10/13/2016,10:06,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 285.szv,34.6,39.4,9.533,10.565,0.276,0.268,0.061,0.108,0.697,0.741,24.09,29.18,,,26.49,0.2448,0.245
286,10277.0,20,10/13/2016,10:07,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 286.szv,14.0,18.3,3.422,4.594,0.245,0.252,0.092,0.251,0.361,0.427,4.79,7.5,0.061,0.232,5.3,0.2448,0.245
287,10264.0,21,10/13/2016,10:26,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 287.szv,1.4,4.6,0.354,1.214,0.253,0.264,0.955,0.675,0.221,0.549,0.31,2.53,,,1.15,0.2652,0.265
288,10264.0,22,10/13/2016,10:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 288.szv,3.9,3.9,1.092,1.092,0.282,0.282,0.965,0.965,0.59,0.59,2.28,2.28,,,0.06,0.2652,0.265
289,10265.0,21,10/13/2016,10:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 289.szv,6.3,10.8,1.664,3.009,0.265,0.279,0.172,0.389,0.346,0.464,2.17,5.0,,,2.66,0.2457,0.2508
290,10265.0,22,10/13/2016,10:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 290.szv,25.6,30.1,6.126,7.286,0.239,0.242,0.065,0.161,0.605,0.655,15.49,19.73,,,17.01,0.2457,0.2508
291,10266.0,21,10/13/2016,10:29,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 291.szv,29.5,34.8,7.558,9.212,0.256,0.265,0.085,0.133,0.715,0.734,21.09,25.53,,,22.44,0.2187,0.2382
292,10266.0,22,10/13/2016,10:30,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 292.szv,0.7,2.2,0.078,0.393,0.112,0.178,0.874,0.949,0.06,0.188,0.04,0.41,,,0.03,0.2187,0.2382
293,10267.0,21,10/13/2016,10:30,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 293.szv,26.5,30.7,6.857,7.955,0.259,0.259,0.184,0.129,0.763,0.814,19.54,24.25,0.169,0.117,22.58,0.2217,0.22
294,10267.0,22,10/13/2016,10:31,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 294.szv,18.8,22.9,4.107,4.978,0.218,0.217,0.303,0.203,0.436,0.546,8.2,12.5,,,10.55,0.2217,0.22
295,10268.0,21,10/13/2016,10:32,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 295.szv,27.7,29.4,7.824,8.185,0.282,0.278,0.063,0.07,0.644,0.633,17.83,18.61,,,18.22,0.284,0.2653
296,10268.0,22,10/13/2016,10:32,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 296.szv,21.8,26.1,5.51,6.669,0.253,0.256,0.065,0.179,0.453,0.502,9.88,13.11,,,10.51,0.284,0.2653
297,10269.0,21,10/13/2016,10:33,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 297.szv,10.8,15.5,2.779,4.047,0.257,0.261,0.169,0.325,0.404,0.578,4.24,8.78,0.119,0.301,5.96,0.2472,0.2532
298,10269.0,22,10/13/2016,10:34,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 298.szv,48.9,52.2,11.58,12.285,0.237,0.235,0.11,0.076,0.669,0.69,32.48,35.79,0.1,0.069,34.21,0.2472,0.2532
299,10270.0,21,10/13/2016,10:35,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 299.szv,55.0,60.0,13.728,15.333,0.25,0.256,0.074,0.048,0.79,0.778,43.45,46.68,,,44.21,0.218,0.2227
300,10270.0,22,10/13/2016,10:37,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 300.szv,56.5,60.0,11.802,12.661,0.209,0.211,0.085,0.019,0.661,0.647,37.28,38.73,0.001,0.077,37.29,0.218,0.2227
301,10271.0,21,10/13/2016,10:39,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 301.szv,25.0,27.4,6.876,7.616,0.275,0.278,0.153,0.1,0.783,0.782,19.57,21.42,,,20.7,0.2435,0.2628
302,10271.0,22,10/13/2016,10:40,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 302.szv,38.8,42.7,8.919,10.2,0.23,0.239,0.043,0.111,0.707,0.705,27.42,30.11,,,27.81,0.2435,0.2628
303,10272.0,21,10/13/2016,10:41,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 303.szv,0.8,5.4,0.141,1.582,0.176,0.293,0.82,0.771,0.057,0.676,0.05,3.65,,,1.16,0.2143,0.2593
304,10272.0,22,10/13/2016,10:41,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 304.szv,55.4,60.0,13.932,15.259,0.252,0.254,0.084,0.013,0.744,0.782,41.21,46.91,,,44.07,0.2143,0.2593
305,10273.0,21,10/13/2016,10:44,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 305.szv,0.6,1.8,0.086,0.387,0.143,0.215,1.081,0.985,0.051,0.153,0.03,0.27,,,0.05,0.2135,0.2622
306,10273.0,22,10/13/2016,10:44,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 306.szv,2.7,2.7,0.771,0.771,0.286,0.286,0.902,0.902,0.453,0.453,1.22,1.22,,,0.26,0.2135,0.2622
307,10274.0,21,10/13/2016,10:45,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 307.szv,24.4,29.2,5.976,7.369,0.245,0.253,0.061,0.151,0.612,0.622,14.13,17.36,0.05,0.157,14.84,0.2243,0.2355
308,10274.0,22,10/13/2016,10:46,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 308.szv,9.9,15.1,1.82,3.187,0.184,0.211,0.151,0.407,0.168,0.388,1.66,5.85,0.071,0.389,2.13,0.2243,0.2355
309,10275.0,21,10/13/2016,10:46,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 309.szv,22.2,26.9,5.709,7.16,0.257,0.266,0.115,0.181,0.511,0.607,11.28,16.24,0.107,0.17,13.42,0.2572,0.257
310,10275.0,22,10/13/2016,10:47,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 310.szv,0.2,4.4,0.046,1.166,0.244,0.266,0.942,0.897,0.07,0.611,0.01,2.68,,,0.41,0.2572,0.257
311,10276.0,21,10/13/2016,10:48,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 311.szv,3.8,8.9,0.889,2.5,0.234,0.281,0.429,0.535,0.128,0.564,0.49,5.02,,,2.11,0.2162,0.247
312,10276.0,22,10/13/2016,10:48,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 312.szv,5.3,6.8,1.482,1.834,0.281,0.271,0.234,0.265,0.244,0.26,1.2,1.67,0.177,0.215,1.39,0.2162,0.247
313,10277.0,21,10/13/2016,10:49,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 313.szv,55.7,60.0,13.729,15.034,0.247,0.251,0.059,0.076,0.731,0.719,40.69,43.15,,,40.85,0.2448,0.245
314,10277.0,22,10/13/2016,10:51,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 314.szv,53.4,57.0,11.73,12.568,0.22,0.22,0.084,0.071,0.65,0.668,34.73,38.06,,,36.23,0.2448,0.245
315,10264.0,23,10/13/2016,11:11,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 315.szv,11.4,13.0,3.343,3.62,0.294,0.279,0.217,0.161,0.829,0.788,9.41,10.22,0.183,0.117,9.87,0.2652,0.265
316,10264.0,24,10/13/2016,11:12,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 316.szv,17.4,20.4,4.478,5.259,0.257,0.258,0.058,0.146,0.745,0.718,12.97,14.64,,,13.35,0.2652,0.265
317,10265.0,23,10/13/2016,11:13,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 317.szv,55.5,60.0,11.747,12.958,0.212,0.216,0.08,0.074,0.695,0.694,38.58,41.62,,,38.58,0.2457,0.2508
318,10265.0,24,10/13/2016,11:14,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 318.szv,11.5,13.1,2.563,2.848,0.223,0.217,0.18,0.143,0.364,0.367,4.1,4.72,0.183,0.142,4.35,0.2457,0.2508
319,10266.0,23,10/13/2016,11:15,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 319.szv,21.0,25.7,5.605,7.028,0.267,0.274,0.11,0.175,0.369,0.475,7.4,11.74,0.097,0.165,9.36,0.2187,0.2382
320,10266.0,24,10/13/2016,11:16,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 320.szv,12.1,16.5,2.947,4.086,0.244,0.248,0.092,0.245,0.487,0.556,5.89,9.18,,,6.87,0.2187,0.2382
321,10267.0,23,10/13/2016,11:16,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 321.szv,50.4,52.8,12.286,12.854,0.244,0.243,0.08,0.05,0.82,0.813,40.83,42.46,0.238,0.125,41.85,0.2217,0.22
322,10267.0,24,10/13/2016,11:18,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 322.szv,23.6,28.6,4.419,5.106,0.188,0.179,0.18,0.22,0.828,0.856,19.51,24.46,,,20.93,0.2217,0.22
323,10268.0,23,10/13/2016,11:18,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 323.szv,0.5,3.3,0.083,0.826,0.165,0.25,0.623,0.866,0.068,0.403,0.03,1.33,,,0.19,0.284,0.2653
324,10268.0,24,10/13/2016,11:19,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 324.szv,0.1,3.0,0.027,0.782,0.462,0.264,1.0,0.968,0.066,0.462,0.0,1.37,,,0.18,0.284,0.2653
325,10269.0,23,10/13/2016,11:19,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 325.szv,0.4,1.6,0.071,0.322,0.176,0.201,1.0,0.99,0.037,0.193,0.01,0.29,0.999,0.997,0.04,0.2472,0.2532
326,10269.0,24,10/13/2016,11:19,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 326.szv,3.7,3.7,1.038,1.038,0.281,0.281,0.979,0.979,0.606,0.606,2.24,2.24,,,0.02,0.2472,0.2532
327,10270.0,23,10/13/2016,11:20,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 327.szv,55.4,60.0,13.448,14.856,0.243,0.248,0.039,0.054,0.698,0.696,38.66,41.74,,,39.57,0.218,0.2227
328,10270.0,24,10/13/2016,11:22,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 328.szv,58.0,60.0,10.562,11.04,0.182,0.184,0.044,0.067,0.84,0.831,48.69,49.82,,,49.24,0.218,0.2227
329,10271.0,23,10/13/2016,11:24,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 329.szv,0.8,5.2,0.143,1.456,0.179,0.28,0.811,0.834,0.05,0.628,0.04,3.26,,,0.76,0.2435,0.2628
330,10271.0,24,10/13/2016,11:24,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 330.szv,17.8,19.5,4.896,5.362,0.275,0.275,0.052,0.089,0.65,0.621,11.51,12.05,0.035,0.085,11.65,0.2435,0.2628
331,10272.0,23,10/13/2016,11:25,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 331.szv,57.3,60.0,16.617,17.484,0.29,0.291,0.055,0.045,0.788,0.772,45.17,46.31,,,45.46,0.2143,0.2593
332,10272.0,24,10/13/2016,11:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 332.szv,4.5,5.6,0.873,1.103,0.194,0.197,0.242,0.302,0.199,0.209,0.69,0.95,0.204,0.296,0.74,0.2143,0.2593
333,10273.0,23,10/13/2016,11:27,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 333.szv,3.8,3.8,1.227,1.227,0.324,0.324,0.846,0.846,0.611,0.611,2.31,2.31,,,0.47,0.2135,0.2622
334,10273.0,24,10/13/2016,11:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 334.szv,0.3,4.4,0.029,1.28,0.095,0.291,1.0,0.913,0.006,0.504,0.0,2.11,,0.875,0.03,0.2135,0.2622
335,10274.0,23,10/13/2016,11:28,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 335.szv,8.2,10.1,2.104,2.335,0.257,0.231,0.227,0.214,0.327,0.347,2.68,3.51,,,3.07,0.2243,0.2355
336,10274.0,24,10/13/2016,11:29,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 336.szv,4.0,8.6,1.101,2.115,0.275,0.246,0.969,0.501,0.579,0.866,2.32,7.45,,,4.98,0.2243,0.2355
337,10275.0,23,10/13/2016,11:29,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 337.szv,1.9,6.5,0.464,1.823,0.245,0.281,0.852,0.704,0.142,0.692,0.25,4.4,0.785,0.667,1.84,0.2572,0.257
338,10275.0,24,10/13/2016,11:29,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 338.szv,1.6,5.1,0.462,1.393,0.291,0.274,0.967,0.663,0.251,0.645,0.4,3.28,,,1.76,0.2572,0.257
339,10276.0,23,10/13/2016,11:30,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 339.szv,3.4,4.8,0.734,1.006,0.218,0.211,0.232,0.36,0.199,0.214,0.67,1.02,,,0.73,0.2162,0.247
340,10276.0,24,10/13/2016,11:30,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 340.szv,1.2,5.2,0.105,1.168,0.088,0.225,0.739,0.858,0.087,0.466,0.1,2.42,,,0.13,0.2162,0.247
341,10277.0,23,10/13/2016,11:31,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 341.szv,56.9,60.0,14.319,15.258,0.252,0.254,0.011,0.067,0.646,0.636,36.73,38.16,,,36.99,0.2448,0.245
342,10277.0,24,10/13/2016,11:33,am,"mzempare, ncarey",CAS9_Old_10 10 16 videos\Test 342.szv,11.7,16.1,2.674,3.606,0.229,0.225,0.264,0.321,0.774,0.787,8.19,11.8,0.253,0.308,9.25,0.2448,0.245
