Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D2: TTR to End of test; Duration (s),Base; Duration (s),AQ D2: TTR to End of test; Distance (m),Base; Distance (m),AQ D2: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D2: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D2: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D2: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D2: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D2: TTR to End of test; Avg speed: AQ D2 (m/s),Base; Avg speed: AQ D2 (m/s)
41,10514.0,9,9/12/2017,11:24,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 41.szv,56.0,60.0,14.466,15.687,0.258,0.261,0.046,0.028,0.698,0.725,39.05,43.51,,,41.89,0.2252,0.226
42,10514.0,10,9/12/2017,11:26,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 42.szv,14.1,18.8,3.2,4.267,0.227,0.227,0.396,0.286,0.559,0.705,7.83,13.2,0.363,0.25,10.63,0.2252,0.226
43,10515.0,9,9/12/2017,11:27,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 43.szv,55.3,60.0,10.304,11.604,0.186,0.193,0.076,0.096,0.933,0.94,51.57,56.37,,,53.24,0.2235,0.2303
44,10515.0,10,9/12/2017,11:29,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 44.szv,58.2,60.0,13.099,13.443,0.225,0.224,0.071,0.086,0.633,0.625,36.85,37.48,,,37.08,0.2235,0.2303
45,10516.0,9,9/12/2017,11:31,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 45.szv,57.0,60.0,14.203,15.192,0.249,0.253,0.065,0.101,0.75,0.729,42.76,43.75,,,42.63,0.2505,0.2523
46,10516.0,10,9/12/2017,11:33,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 46.szv,14.4,17.6,3.25,4.121,0.226,0.234,0.093,0.241,0.343,0.379,4.94,6.68,,,5.22,0.2505,0.2523
47,10517.0,9,9/12/2017,11:33,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 47.szv,47.7,52.0,11.27,12.61,0.236,0.243,0.031,0.096,0.658,0.666,31.37,34.59,0.026,0.085,32.14,0.2443,0.2478
48,10517.0,10,9/12/2017,11:35,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 48.szv,5.3,6.3,1.141,1.313,0.215,0.208,0.284,0.333,0.234,0.229,1.24,1.44,,,1.29,0.2443,0.2478
49,10518.0,9,9/12/2017,11:35,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 49.szv,57.0,60.0,14.855,15.779,0.261,0.263,0.058,0.093,0.831,0.813,47.38,48.79,,,47.86,0.2245,0.2272
50,10518.0,10,9/12/2017,11:37,am,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 50.szv,54.9,60.0,10.006,11.408,0.182,0.19,0.084,0.137,0.762,0.77,41.8,46.19,,,42.57,0.2245,0.2272
51,10514.0,11,9/12/2017,12:22,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 51.szv,55.2,60.0,13.639,14.799,0.247,0.247,0.102,0.103,0.793,0.816,43.75,48.98,,,46.52,0.2252,0.226
52,10514.0,12,9/12/2017,12:24,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 52.szv,29.1,34.0,5.475,6.755,0.188,0.199,0.136,0.161,0.885,0.912,25.75,31.01,,,27.89,0.2252,0.226
53,10515.0,11,9/12/2017,12:25,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 53.szv,54.8,60.0,12.552,14.163,0.229,0.236,0.067,0.087,0.837,0.818,45.86,49.09,,,46.04,0.2235,0.2303
54,10515.0,12,9/12/2017,12:27,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 54.szv,0.8,2.9,0.149,0.62,0.189,0.215,0.705,0.902,0.036,0.229,0.03,0.66,0.424,0.768,0.1,0.2235,0.2303
55,10516.0,11,9/12/2017,12:28,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 55.szv,21.6,24.6,6.379,7.168,0.296,0.292,0.101,0.117,0.58,0.575,12.44,14.06,0.098,0.105,13.06,0.2505,0.2523
56,10516.0,12,9/12/2017,12:28,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 56.szv,54.4,58.4,11.864,12.878,0.218,0.221,0.114,0.084,0.619,0.657,33.7,38.35,,,35.96,0.2505,0.2523
57,10517.0,11,9/12/2017,12:30,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 57.szv,8.1,10.1,2.571,3.163,0.317,0.313,0.232,0.182,0.726,0.683,5.88,6.9,,,6.49,0.2443,0.2478
58,10517.0,12,9/12/2017,12:30,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 58.szv,22.5,26.9,5.624,6.986,0.25,0.26,0.087,0.16,0.565,0.635,12.68,17.05,0.079,0.157,14.66,0.2443,0.2478
59,10518.0,11,9/12/2017,12:31,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 59.szv,56.4,60.0,12.19,13.469,0.216,0.225,0.055,0.113,0.849,0.849,47.86,50.91,,,49.3,0.2245,0.2272
60,10518.0,12,9/12/2017,12:33,pm,"mzempare, ncarey",CAS14_WaterMaze_Purple_09 11 17 videos\Test 60.szv,6.6,11.2,1.673,2.837,0.254,0.254,0.583,0.425,0.349,0.52,2.29,5.81,0.489,0.37,3.6,0.2245,0.2272
