Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D4: TTR to End of test; Duration (s),Base; Duration (s),AQ D4: TTR to End of test; Distance (m),Base; Distance (m),AQ D4: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D4: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D4: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D4: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D4: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D4: TTR to End of test; Avg speed: AQ D4 (m/s),Base; Avg speed: AQ D4 (m/s)
228,10477.0,24,7/13/2017,11:24,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 228.szv,55.6,60.0,11.481,12.644,0.207,0.211,0.078,0.127,0.776,0.793,43.15,47.58,,,45.59,0.2005,0.2047
229,10478.0,23,7/13/2017,11:26,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 229.szv,9.7,13.8,2.582,3.66,0.266,0.265,0.104,0.314,0.45,0.493,4.36,6.81,,,4.92,0.2417,0.2372
230,10478.0,24,7/13/2017,11:26,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 230.szv,27.2,29.0,6.344,6.754,0.233,0.233,0.016,0.067,0.383,0.377,10.41,10.92,0.012,0.064,10.5,0.2417,0.2372
231,10479.0,23,7/13/2017,11:27,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 231.szv,2.9,2.9,0.773,0.773,0.267,0.267,0.967,0.967,0.318,0.318,0.92,0.92,,,-0.04,0.2255,0.2308
232,10479.0,24,7/13/2017,11:27,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 232.szv,8.7,13.6,2.025,3.415,0.234,0.252,0.482,0.367,0.506,0.667,4.39,9.05,0.46,0.34,6.34,0.2255,0.2308
233,10480.0,23,7/13/2017,11:28,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 233.szv,0.4,2.0,0.073,0.432,0.203,0.22,0.965,0.972,0.029,0.215,0.01,0.4,0.884,0.981,0.02,0.2378,0.2502
234,10480.0,24,7/13/2017,11:28,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 234.szv,0.4,3.1,0.123,0.864,0.308,0.279,0.966,0.842,0.058,0.395,0.02,1.22,0.953,0.808,0.33,0.2378,0.2502
235,10481.0,23,7/13/2017,11:29,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 235.szv,13.8,17.3,3.408,4.464,0.247,0.258,0.038,0.233,0.433,0.439,5.98,7.59,,,5.88,0.2475,0.2623
236,10481.0,24,7/13/2017,11:29,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 236.szv,24.1,25.3,5.525,5.771,0.229,0.228,0.053,0.062,0.413,0.406,9.96,10.26,,,10.04,0.2475,0.2623
237,10482.0,23,7/13/2017,11:30,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 237.szv,34.2,39.2,8.538,9.758,0.25,0.249,0.055,0.134,0.791,0.789,27.05,30.94,,,28.07,0.3035,0.2352
238,10482.0,24,7/13/2017,11:31,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 238.szv,5.5,10.4,1.246,2.389,0.228,0.23,0.76,0.545,0.393,0.712,2.15,7.38,0.653,0.482,4.45,0.3035,0.2352
239,10483.0,23,7/13/2017,11:32,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 239.szv,2.7,5.0,0.721,1.328,0.27,0.267,0.805,0.517,0.252,0.387,0.67,1.92,0.733,0.426,1.31,0.2375,0.2392
240,10483.0,24,7/13/2017,11:32,am,"mzempare, ncarey",CAS13_Old_Red_07.10.17 videos\Test 240.szv,55.2,60.0,12.876,14.206,0.233,0.237,0.057,0.106,0.674,0.705,37.17,42.31,,,39.49,0.2375,0.2392
