Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
36,10389.0,4,3/27/2017,12:17,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 36.szv,19.3,22.8,4.45,5.195,0.231,0.228,0.247,0.195,0.544,0.609,10.43,13.82,0.206,0.166,12.14,0.2313,0.2463
37,10390.0,3,3/27/2017,12:18,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 37.szv,58.1,60.0,14.414,14.658,0.248,0.244,0.055,0.062,0.741,0.731,43.07,43.85,,,43.39,0.2517,0.2458
38,10390.0,4,3/27/2017,12:20,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 38.szv,9.7,14.6,2.317,3.306,0.239,0.226,0.488,0.358,0.869,0.931,8.43,13.59,,,10.37,0.2517,0.2458
39,10391.0,3,3/27/2017,12:20,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 39.szv,23.9,27.3,6.188,7.152,0.259,0.262,0.115,0.109,0.892,0.865,21.32,23.6,,,22.31,0.2363,0.2363
40,10391.0,4,3/27/2017,12:21,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 40.szv,56.2,60.0,13.34,14.024,0.237,0.234,0.08,0.07,0.742,0.745,41.71,44.69,,,42.95,0.2363,0.2363
41,10382.0,5,3/27/2017,13:36,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 41.szv,40.3,45.0,11.126,12.711,0.276,0.282,0.015,0.097,0.69,0.704,27.43,31.29,0.007,0.087,29.1,0.2387,0.2363
42,10382.0,6,3/27/2017,13:37,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 42.szv,17.5,20.8,4.258,4.819,0.244,0.232,0.093,0.159,0.358,0.407,6.26,8.47,,,7.12,0.2387,0.2363
43,10383.0,5,3/27/2017,13:38,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 43.szv,37.6,39.9,9.986,10.682,0.266,0.268,0.022,0.051,0.546,0.534,20.48,21.26,0.02,0.048,20.75,0.2238,0.2222
44,10383.0,6,3/27/2017,13:39,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 44.szv,3.7,8.6,0.808,1.922,0.218,0.224,0.506,0.656,0.161,0.531,0.6,4.57,,,1.87,0.2238,0.2222
45,10384.0,5,3/27/2017,13:39,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 45.szv,23.9,28.0,7.987,9.535,0.334,0.341,0.074,0.105,0.739,0.699,17.66,19.58,,,18.04,0.2423,0.2467
46,10384.0,6,3/27/2017,13:40,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 46.szv,0.4,2.1,0.085,0.515,0.225,0.248,0.685,0.88,0.03,0.233,0.01,0.46,0.898,0.842,0.09,0.2423,0.2467
47,10385.0,5,3/27/2017,13:40,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 47.szv,56.1,59.5,15.318,16.446,0.273,0.276,0.089,0.065,0.706,0.728,39.58,43.3,0.079,0.056,41.71,0.2808,0.2742
48,10385.0,6,3/27/2017,13:42,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 48.szv,13.7,15.5,4.244,4.564,0.31,0.294,0.154,0.127,0.807,0.773,11.06,11.98,,,11.53,0.2808,0.2742
49,10386.0,5,3/27/2017,13:42,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 49.szv,37.5,42.5,9.998,11.81,0.267,0.278,0.045,0.108,0.638,0.66,23.78,27.9,0.042,0.1,25.31,0.2297,0.2372
50,10386.0,6,3/27/2017,13:43,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 50.szv,8.7,13.5,1.81,3.134,0.209,0.233,0.62,0.404,0.561,0.773,4.86,10.4,0.6,0.361,7.58,0.2297,0.2372
51,10387.0,5,3/27/2017,13:44,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 51.szv,27.9,29.8,8.365,8.697,0.3,0.292,0.085,0.07,0.627,0.618,17.46,18.39,0.069,0.053,18.0,0.2318,0.24
52,10387.0,6,3/27/2017,13:45,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 52.szv,1.3,5.5,0.23,1.39,0.18,0.254,0.854,0.733,0.053,0.499,0.07,2.73,0.641,0.733,0.64,0.2318,0.24
53,10388.0,5,3/27/2017,13:45,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 53.szv,8.5,11.3,2.589,3.691,0.306,0.328,0.091,0.239,0.606,0.556,5.12,6.25,0.076,0.208,5.32,0.2647,0.2688
54,10388.0,6,3/27/2017,13:45,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 54.szv,19.2,21.9,5.773,6.779,0.301,0.31,0.053,0.132,0.572,0.55,10.97,12.04,,,11.15,0.2647,0.2688
55,10389.0,5,3/27/2017,13:46,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 55.szv,20.0,24.2,5.591,6.741,0.28,0.279,0.171,0.159,0.504,0.596,10.07,14.41,0.16,0.155,12.4,0.2313,0.2463
56,10389.0,6,3/27/2017,13:47,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 56.szv,19.9,24.3,4.602,5.852,0.231,0.241,0.119,0.208,0.328,0.389,6.53,9.46,,,6.98,0.2313,0.2463
57,10390.0,5,3/27/2017,13:48,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 57.szv,7.1,9.7,2.613,3.479,0.368,0.359,0.432,0.228,0.851,0.835,5.95,8.01,0.399,0.183,7.41,0.2517,0.2458
58,10390.0,6,3/27/2017,13:48,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 58.szv,18.7,22.2,5.643,6.623,0.302,0.298,0.233,0.153,0.616,0.669,11.51,14.83,0.21,0.128,13.57,0.2517,0.2458
59,10391.0,5,3/27/2017,13:49,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 59.szv,27.0,31.2,8.022,9.424,0.297,0.302,0.08,0.107,0.812,0.787,21.92,24.57,,,22.86,0.2363,0.2363
60,10391.0,6,3/27/2017,13:49,pm,"mzempare, ncarey",CAS_11_Young_03.27.17 videos\Test 60.szv,8.4,13.4,2.055,3.23,0.246,0.242,0.286,0.371,0.437,0.665,3.65,8.89,0.251,0.367,5.95,0.2363,0.2363
