Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,10253.0,1,10/10/2016,9:35,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 11.szv,57.9,60.0,9.712,9.785,0.168,0.163,0.07,0.071,0.929,0.912,53.8,54.7,,,54.09,0.1983,0.2043
12,10253.0,2,10/10/2016,9:37,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 12.szv,55.9,60.0,9.573,10.322,0.171,0.172,0.097,0.089,0.685,0.69,38.27,41.37,,,39.28,0.1983,0.2043
13,10254.0,1,10/10/2016,9:40,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 13.szv,54.8,60.0,12.027,12.442,0.22,0.207,0.133,0.126,0.717,0.751,39.26,45.04,,,42.04,0.2118,0.2132
14,10254.0,2,10/10/2016,9:42,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 14.szv,56.7,60.0,10.402,11.693,0.183,0.195,0.11,0.129,0.926,0.925,52.49,55.49,,,54.21,0.2118,0.2132
15,10255.0,1,10/10/2016,9:46,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 15.szv,54.8,60.0,7.831,8.275,0.143,0.138,0.109,0.092,0.897,0.917,49.13,55.03,,,50.04,0.2155,0.2235
16,10255.0,2,10/10/2016,9:48,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 16.szv,56.3,60.0,9.145,10.357,0.162,0.173,0.046,0.091,0.762,0.77,42.9,46.17,,,44.15,0.2155,0.2235
17,10256.0,1,10/10/2016,9:50,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 17.szv,56.3,60.0,8.513,8.715,0.151,0.145,0.179,0.179,0.676,0.681,38.04,40.87,,,38.82,0.2078,0.2083
18,10256.0,2,10/10/2016,9:52,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 18.szv,44.1,49.4,6.129,6.975,0.139,0.141,0.186,0.177,0.541,0.603,23.63,29.5,0.167,0.159,25.17,0.2078,0.2083
19,10257.0,1,10/10/2016,9:53,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 19.szv,20.2,24.3,3.72,5.755,0.184,0.237,0.165,0.139,0.569,0.543,11.47,13.18,,,11.72,0.184,0.2032
20,10257.0,2,10/10/2016,9:54,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 20.szv,48.1,50.2,7.926,8.353,0.165,0.166,0.01,0.056,0.58,0.569,27.68,28.36,0.004,0.052,27.78,0.184,0.2032
21,10258.0,1,10/10/2016,9:55,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 21.szv,24.4,28.5,3.224,3.396,0.132,0.119,0.305,0.283,0.608,0.634,14.81,18.05,0.256,0.238,15.28,0.1937,0.1957
22,10258.0,2,10/10/2016,9:56,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 22.szv,45.4,50.9,6.533,7.718,0.144,0.152,0.103,0.143,0.753,0.767,34.19,39.04,,,35.09,0.1937,0.1957
23,10259.0,1,10/10/2016,9:57,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 23.szv,54.6,60.0,9.965,10.3,0.183,0.172,0.118,0.106,0.951,0.972,51.92,58.31,,,54.19,0.2245,0.217
24,10259.0,2,10/10/2016,9:59,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 24.szv,56.2,60.0,10.319,11.086,0.184,0.185,0.123,0.141,0.948,0.929,53.24,55.75,,,53.89,0.2245,0.217
25,10260.0,1,10/10/2016,10:02,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 25.szv,46.2,50.0,6.809,6.978,0.147,0.14,0.131,0.134,0.681,0.688,31.36,34.32,0.112,0.116,31.94,0.1818,0.2095
26,10260.0,2,10/10/2016,10:03,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 26.szv,54.8,60.0,8.746,9.586,0.16,0.16,0.04,0.022,0.946,0.952,51.82,57.1,,,53.39,0.1818,0.2095
27,10261.0,1,10/10/2016,10:05,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 27.szv,57.3,60.0,10.979,11.105,0.192,0.185,0.08,0.075,0.851,0.834,48.77,50.01,,,49.34,0.189,0.192
28,10261.0,2,10/10/2016,10:07,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 28.szv,44.5,46.7,7.606,8.12,0.171,0.174,0.035,0.059,0.562,0.551,24.78,25.5,0.018,0.052,24.96,0.189,0.192
29,10262.0,1,10/10/2016,10:08,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 29.szv,58.4,60.0,11.865,11.883,0.203,0.198,0.07,0.069,0.909,0.895,53.08,53.71,,,53.31,0.2533,0.2438
30,10262.0,2,10/10/2016,10:10,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 30.szv,6.7,10.2,1.929,2.574,0.288,0.252,0.144,0.336,0.366,0.473,2.46,4.82,,,3.34,0.2533,0.2438
31,10248.0,3,10/10/2016,11:12,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 31.szv,1.4,3.4,0.372,0.65,0.272,0.193,0.878,0.782,0.067,0.261,0.08,0.85,0.695,0.669,0.4,0.213,0.201
32,10248.0,4,10/10/2016,11:12,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 32.szv,55.6,60.0,11.342,12.476,0.204,0.208,0.127,0.108,0.638,0.673,35.49,40.34,,,38.42,0.213,0.201
33,10249.0,3,10/10/2016,11:15,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 33.szv,58.1,60.0,13.073,13.371,0.225,0.223,0.099,0.098,0.782,0.772,45.42,46.29,,,45.96,0.2025,0.212
34,10249.0,4,10/10/2016,11:16,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 34.szv,54.0,60.0,11.284,12.863,0.209,0.214,0.07,0.051,0.652,0.694,35.21,41.65,,,37.89,0.2025,0.212
35,10250.0,3,10/10/2016,11:19,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 35.szv,53.7,60.0,10.948,11.844,0.204,0.197,0.119,0.104,0.711,0.763,38.15,45.74,,,42.08,0.1902,0.1902
36,10250.0,4,10/10/2016,11:21,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 36.szv,53.6,60.0,10.552,12.218,0.197,0.204,0.122,0.011,0.815,0.832,43.39,49.62,0.078,0.133,45.97,0.1902,0.1902
37,10251.0,3,10/10/2016,11:23,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 37.szv,56.9,60.0,11.105,11.485,0.195,0.191,0.045,0.052,0.896,0.881,50.99,52.83,,,52.01,0.1708,0.1768
38,10251.0,4,10/10/2016,11:25,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 38.szv,58.0,60.0,11.012,11.535,0.19,0.192,0.033,0.014,0.753,0.742,43.66,44.53,,,44.2,0.1708,0.1768
39,10252.0,3,10/10/2016,11:27,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 39.szv,56.4,60.0,11.433,12.208,0.203,0.204,0.093,0.039,0.806,0.81,45.46,48.56,,,47.03,0.2177,0.2155
40,10252.0,4,10/10/2016,11:29,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 40.szv,20.6,24.2,5.173,5.98,0.251,0.247,0.208,0.13,0.917,0.913,18.89,22.09,,,20.83,0.2177,0.2155
41,10253.0,3,10/10/2016,11:30,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 41.szv,56.1,60.0,11.95,12.55,0.213,0.209,0.051,0.09,0.834,0.84,46.79,50.39,,,48.83,0.1983,0.2043
42,10253.0,4,10/10/2016,11:32,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 42.szv,54.1,60.0,10.744,12.481,0.199,0.208,0.149,0.1,0.687,0.721,37.16,43.25,,,39.54,0.1983,0.2043
43,10254.0,3,10/10/2016,11:34,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 43.szv,15.7,17.7,3.622,4.081,0.231,0.231,0.23,0.151,0.641,0.623,10.07,11.02,,,10.62,0.2118,0.2132
44,10254.0,4,10/10/2016,11:35,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 44.szv,54.3,60.0,12.831,14.427,0.236,0.24,0.065,0.03,0.765,0.785,41.52,47.1,,,43.96,0.2118,0.2132
45,10255.0,3,10/10/2016,11:39,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 45.szv,20.3,22.2,5.946,6.377,0.293,0.287,0.058,0.096,0.625,0.602,12.68,13.37,,,13.04,0.2155,0.2235
46,10255.0,4,10/10/2016,11:40,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 46.szv,51.8,55.5,10.881,11.781,0.21,0.212,0.024,0.072,0.624,0.621,32.32,34.48,,,32.84,0.2155,0.2235
47,10256.0,3,10/10/2016,11:42,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 47.szv,57.3,60.0,12.68,13.173,0.221,0.22,0.115,0.125,0.785,0.777,44.97,46.63,,,45.95,0.2078,0.2083
48,10256.0,4,10/10/2016,11:44,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 48.szv,54.3,60.0,12.142,13.719,0.224,0.229,0.026,0.102,0.721,0.75,39.16,44.97,,,41.9,0.2078,0.2083
49,10257.0,3,10/10/2016,11:46,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 49.szv,56.0,60.0,10.865,12.179,0.194,0.203,0.02,0.108,0.739,0.76,41.39,45.57,,,43.85,0.184,0.2032
50,10257.0,4,10/10/2016,11:48,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 50.szv,4.8,8.2,0.8,1.683,0.168,0.206,0.66,0.399,0.264,0.44,1.26,3.6,,,2.39,0.184,0.2032
51,10258.0,3,10/10/2016,11:49,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 51.szv,3.6,9.0,0.756,2.002,0.211,0.223,0.573,0.518,0.246,0.576,0.88,5.17,,,2.63,0.1937,0.1957
52,10258.0,4,10/10/2016,11:49,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 52.szv,54.3,60.0,10.892,12.152,0.201,0.203,0.14,0.126,0.715,0.759,38.81,45.51,,,42.38,0.1937,0.1957
53,10259.0,3,10/10/2016,11:53,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 53.szv,27.4,30.0,6.855,7.436,0.25,0.248,0.132,0.08,0.767,0.761,20.85,22.67,0.125,0.077,21.97,0.2245,0.217
54,10259.0,4,10/10/2016,11:54,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 54.szv,4.1,9.2,1.054,2.046,0.257,0.222,0.922,0.567,0.47,0.86,1.93,7.91,,,5.09,0.2245,0.217
55,10260.0,3,10/10/2016,11:55,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 55.szv,12.2,16.2,2.724,3.737,0.224,0.231,0.335,0.245,0.724,0.759,8.72,12.17,0.299,0.226,10.6,0.1818,0.2095
56,10260.0,4,10/10/2016,11:55,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 56.szv,0.3,5.4,0.022,1.235,0.072,0.229,1.387,0.846,0.046,0.75,0.01,4.05,,,1.54,0.1818,0.2095
57,10261.0,3,10/10/2016,11:56,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 57.szv,55.8,60.0,9.631,10.802,0.173,0.18,0.061,0.074,0.642,0.643,35.79,38.59,,,36.75,0.189,0.192
58,10261.0,4,10/10/2016,11:58,am,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 58.szv,53.9,60.0,10.199,11.621,0.189,0.194,0.104,0.116,0.68,0.715,36.63,42.9,,,39.35,0.189,0.192
59,10262.0,3,10/10/2016,12:00,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 59.szv,5.2,8.4,1.663,2.506,0.32,0.298,0.751,0.384,0.508,0.654,2.64,5.49,,,4.51,0.2533,0.2438
60,10262.0,4,10/10/2016,12:01,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 60.szv,40.7,45.9,8.193,9.16,0.201,0.2,0.12,0.134,0.716,0.757,29.14,34.73,,,30.56,0.2533,0.2438
61,10248.0,5,10/10/2016,12:52,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 61.szv,54.2,60.0,11.727,13.806,0.216,0.23,0.112,0.066,0.681,0.689,36.91,41.31,,,38.32,0.213,0.201
62,10248.0,6,10/10/2016,12:54,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 62.szv,26.8,30.6,6.444,7.282,0.241,0.238,0.17,0.12,0.683,0.718,18.3,21.95,,,20.66,0.213,0.201
63,10249.0,5,10/10/2016,12:55,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 63.szv,57.7,60.0,13.861,14.595,0.24,0.243,0.017,0.035,0.836,0.829,48.21,49.73,,,49.23,0.2025,0.212
64,10249.0,6,10/10/2016,12:57,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 64.szv,2.7,8.0,0.558,2.15,0.21,0.27,0.85,0.583,0.107,0.656,0.27,5.14,0.73,0.538,2.71,0.2025,0.212
65,10250.0,5,10/10/2016,12:57,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 65.szv,54.4,60.0,10.753,12.459,0.198,0.208,0.104,0.042,0.795,0.789,43.22,47.33,,,44.58,0.1902,0.1902
66,10250.0,6,10/10/2016,12:59,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 66.szv,57.6,60.0,10.961,11.257,0.19,0.188,0.13,0.112,0.716,0.703,41.26,42.2,,,41.66,0.1902,0.1902
67,10251.0,5,10/10/2016,13:02,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 67.szv,55.3,60.0,11.696,13.01,0.212,0.217,0.019,0.08,0.677,0.66,37.45,39.58,,,37.92,0.1708,0.1768
68,10251.0,6,10/10/2016,13:04,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 68.szv,2.1,4.5,0.322,0.807,0.155,0.18,0.893,0.578,0.079,0.241,0.14,0.99,0.834,0.541,0.51,0.1708,0.1768
69,10252.0,5,10/10/2016,13:04,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 69.szv,54.8,60.0,12.5,13.674,0.228,0.228,0.036,0.038,0.835,0.851,45.76,51.03,,,48.26,0.2177,0.2155
70,10252.0,6,10/10/2016,13:06,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 70.szv,55.2,60.0,12.609,13.724,0.228,0.229,0.04,0.012,0.804,0.814,44.39,48.86,,,46.48,0.2177,0.2155
71,10253.0,5,10/10/2016,13:08,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 71.szv,57.5,60.0,13.362,14.083,0.232,0.235,0.063,0.011,0.597,0.587,34.32,35.21,,,34.62,0.1983,0.2043
72,10253.0,6,10/10/2016,13:10,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 72.szv,1.9,7.2,0.389,1.715,0.207,0.239,0.96,0.669,0.142,0.632,0.24,4.4,0.979,0.639,1.96,0.1983,0.2043
73,10254.0,5,10/10/2016,13:11,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 73.szv,56.4,60.0,10.415,11.371,0.185,0.19,0.012,0.067,0.792,0.802,44.68,48.12,,,46.62,0.2118,0.2132
74,10254.0,6,10/10/2016,13:13,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 74.szv,56.7,60.0,12.254,12.934,0.216,0.216,0.058,0.056,0.559,0.562,31.72,33.72,,,32.52,0.2118,0.2132
75,10255.0,5,10/10/2016,13:15,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 75.szv,2.4,7.0,0.551,1.86,0.23,0.266,0.908,0.638,0.124,0.687,0.28,4.73,0.655,0.553,2.69,0.2155,0.2235
76,10255.0,6,10/10/2016,13:16,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 76.szv,25.9,31.4,6.593,8.315,0.255,0.265,0.1,0.164,0.632,0.679,16.32,21.26,0.079,0.148,18.36,0.2155,0.2235
77,10256.0,5,10/10/2016,13:17,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 77.szv,33.0,35.4,8.217,8.938,0.249,0.252,0.138,0.073,0.767,0.766,25.23,27.06,0.119,0.056,26.52,0.2078,0.2083
78,10256.0,6,10/10/2016,13:18,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 78.szv,4.2,4.2,1.105,1.105,0.263,0.263,0.838,0.838,0.544,0.544,2.28,2.28,,,0.7,0.2078,0.2083
79,10257.0,5,10/10/2016,13:18,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 79.szv,54.7,60.0,10.891,12.623,0.199,0.21,0.047,0.12,0.799,0.809,43.67,48.55,,,45.74,0.184,0.2032
80,10257.0,6,10/10/2016,13:21,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 80.szv,23.5,29.3,4.564,5.762,0.194,0.197,0.102,0.195,0.88,0.891,20.69,26.11,,,22.59,0.184,0.2032
81,10258.0,5,10/10/2016,13:22,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 81.szv,54.1,60.0,13.097,14.842,0.242,0.247,0.088,0.025,0.786,0.803,42.52,48.2,,,45.43,0.1937,0.1957
82,10258.0,6,10/10/2016,13:24,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 82.szv,39.8,42.2,9.221,9.717,0.232,0.23,0.043,0.048,0.727,0.708,28.92,29.89,,,29.39,0.1937,0.1957
83,10259.0,5,10/10/2016,13:25,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 83.szv,58.3,60.0,14.689,15.191,0.252,0.253,0.048,0.079,0.87,0.853,50.74,51.16,,,50.85,0.2245,0.217
84,10259.0,6,10/10/2016,13:27,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 84.szv,55.0,60.0,12.138,13.33,0.221,0.222,0.041,0.06,0.54,0.563,29.68,33.79,,,31.08,0.2245,0.217
85,10260.0,5,10/10/2016,13:29,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 85.szv,57.9,60.0,15.269,15.854,0.264,0.264,0.063,0.039,0.721,0.706,41.73,42.35,,,41.93,0.1818,0.2095
86,10260.0,6,10/10/2016,13:31,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 86.szv,50.4,56.2,11.28,13.107,0.224,0.233,0.053,0.102,0.667,0.691,33.6,38.83,0.04,0.093,35.6,0.1818,0.2095
87,10261.0,5,10/10/2016,13:32,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 87.szv,55.3,60.0,11.557,12.763,0.209,0.213,0.058,0.061,0.821,0.828,45.4,49.7,,,47.75,0.189,0.192
88,10261.0,6,10/10/2016,13:34,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 88.szv,54.8,60.0,10.959,12.362,0.2,0.206,0.037,0.12,0.696,0.686,38.12,41.16,,,38.66,0.189,0.192
89,10262.0,5,10/10/2016,13:37,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 89.szv,27.3,29.4,8.015,8.659,0.294,0.295,0.036,0.076,0.678,0.654,18.48,19.19,0.02,0.06,18.7,0.2533,0.2438
90,10262.0,6,10/10/2016,13:38,pm,"mzempare, ncarey",CAS9_Middle _10 10 16 videos\Test 90.szv,55.9,60.0,11.98,13.173,0.214,0.22,0.1,0.009,0.61,0.605,34.09,36.31,,,34.07,0.2533,0.2438
