Test,Animal,Trial,Date,Time,Time of day,User,Recorded video file,AQ D1: TTR to End of test; Duration (s),Base; Duration (s),AQ D1: TTR to End of test; Distance (m),Base; Distance (m),AQ D1: TTR to End of test; Mean speed (m/s),Base; Mean speed (m/s),AQ D1: TTR to End of test; Path efficiency,Base; Path efficiency,AQ D1: TTR to End of test; Platform : mean distance from (m),Base; Platform : mean distance from (m),AQ D1: TTR to End of test; Platform : cumulative distance (m·s),Base; Platform : cumulative distance (m·s),AQ D1: TTR to End of test; Platform : path efficiency to entry,Base; Platform : path efficiency to entry,Platform : CIPL (m·s),AQ D1: TTR to End of test; Avg speed: AQ D1 (m/s),Base; Avg speed: AQ D1 (m/s)
11,10499.0,1,9/11/2017,9:37,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 11.szv,32.3,34.0,8.291,8.575,0.257,0.252,0.059,0.057,0.646,0.634,20.87,21.56,0.043,0.047,21.21,0.234,0.233
12,10499.0,2,9/11/2017,9:38,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 12.szv,56.7,60.0,8.934,9.557,0.158,0.159,0.074,0.113,0.597,0.601,33.85,36.08,,,34.16,0.234,0.233
13,10500.0,1,9/11/2017,9:41,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 13.szv,55.8,60.0,10.145,10.297,0.182,0.172,0.15,0.148,0.931,0.94,51.94,56.4,,,53.09,0.2508,0.2505
14,10500.0,2,9/11/2017,9:43,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 14.szv,40.0,44.3,9.765,10.764,0.244,0.243,0.127,0.103,0.679,0.728,27.15,32.26,,,29.77,0.2508,0.2505
15,10501.0,1,9/11/2017,9:45,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 15.szv,55.2,60.0,15.189,16.054,0.275,0.268,0.071,0.1,0.759,0.792,41.91,47.52,,,44.7,0.2537,0.2495
16,10501.0,2,9/11/2017,9:47,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 16.szv,56.4,60.0,10.029,10.931,0.178,0.182,0.097,0.053,0.714,0.735,40.27,44.07,,,41.87,0.2537,0.2495
17,10502.0,1,9/11/2017,9:50,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 17.szv,55.9,60.0,10.469,11.112,0.187,0.185,0.009,0.021,0.569,0.601,31.8,36.06,,,33.62,0.229,0.2292
18,10502.0,2,9/11/2017,9:52,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 18.szv,55.1,60.0,21.511,22.925,0.39,0.382,0.029,0.033,0.65,0.663,35.82,39.79,,,37.9,0.229,0.2292
19,10503.0,1,9/11/2017,9:55,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 19.szv,57.4,60.0,12.076,12.249,0.21,0.204,0.078,0.076,0.748,0.737,42.92,44.21,,,43.58,0.1938,0.1947
20,10503.0,2,9/11/2017,9:57,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 20.szv,57.8,60.0,12.272,12.617,0.212,0.21,0.052,0.072,0.706,0.693,40.79,41.59,,,41.14,0.1938,0.1947
21,10494.0,3,9/11/2017,11:02,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 21.szv,58.5,60.0,16.679,16.924,0.285,0.282,0.061,0.056,0.614,0.61,35.89,36.6,,,36.28,0.2888,0.2803
22,10494.0,4,9/11/2017,11:03,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 22.szv,57.5,60.0,12.52,12.892,0.218,0.215,0.071,0.053,0.828,0.821,47.57,49.24,,,48.0,0.2888,0.2803
23,10495.0,3,9/11/2017,11:06,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 23.szv,58.6,60.0,16.436,16.876,0.281,0.281,0.053,0.066,0.762,0.752,44.65,45.09,,,44.84,0.2852,0.2745
24,10495.0,4,9/11/2017,11:07,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 24.szv,41.4,44.7,10.273,11.329,0.248,0.253,0.086,0.089,0.627,0.643,25.89,28.69,0.068,0.08,27.02,0.2852,0.2745
25,10496.0,3,9/11/2017,11:09,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 25.szv,56.1,60.0,15.297,16.462,0.273,0.274,0.069,0.035,0.82,0.82,46.02,49.18,,,47.15,0.2173,0.27
26,10496.0,4,9/11/2017,11:11,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 26.szv,0.1,4.6,0.0,1.52,0.0,0.33,,0.834,0.019,0.678,0.0,3.12,,,0.83,0.2173,0.27
27,10497.0,3,9/11/2017,11:11,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 27.szv,0.5,4.6,0.152,1.541,0.305,0.335,0.929,0.771,0.043,0.752,0.02,3.45,0.852,0.767,1.38,0.2768,0.2793
28,10497.0,4,9/11/2017,11:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 28.szv,2.1,2.1,0.724,0.724,0.35,0.35,0.916,0.916,0.323,0.323,0.67,0.67,0.831,0.831,0.14,0.2768,0.2793
29,10498.0,3,9/11/2017,11:12,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 29.szv,58.1,60.0,14.004,14.412,0.241,0.24,0.06,0.032,0.629,0.629,36.54,37.71,,,37.16,0.2697,0.263
30,10498.0,4,9/11/2017,11:14,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 30.szv,26.0,27.8,6.788,7.156,0.261,0.257,0.103,0.071,0.61,0.604,15.85,16.8,,,16.35,0.2697,0.263
31,10499.0,3,9/11/2017,11:15,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 31.szv,56.9,60.0,13.287,14.135,0.234,0.236,0.066,0.063,0.671,0.664,38.2,39.84,,,38.69,0.234,0.233
32,10499.0,4,9/11/2017,11:17,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 32.szv,17.7,22.2,4.661,5.673,0.263,0.256,0.197,0.184,0.799,0.815,14.09,18.05,0.199,0.183,15.87,0.234,0.233
33,10500.0,3,9/11/2017,11:18,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 33.szv,58.7,60.0,18.3,18.722,0.312,0.312,0.042,0.034,0.666,0.656,39.08,39.37,,,39.14,0.2508,0.2505
34,10500.0,4,9/11/2017,11:20,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 34.szv,5.6,10.3,1.517,2.796,0.271,0.271,0.594,0.419,0.659,0.771,3.69,7.94,,,5.3,0.2508,0.2505
35,10501.0,3,9/11/2017,11:20,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 35.szv,33.6,35.4,7.532,7.97,0.224,0.225,0.086,0.057,0.614,0.606,20.43,21.26,0.084,0.055,20.8,0.2537,0.2495
36,10501.0,4,9/11/2017,11:21,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 36.szv,15.1,18.0,3.914,4.781,0.259,0.266,0.102,0.153,0.752,0.697,11.34,12.54,0.087,0.152,11.51,0.2537,0.2495
37,10502.0,3,9/11/2017,11:22,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 37.szv,58.0,60.0,13.028,13.502,0.225,0.225,0.023,0.052,0.754,0.747,43.7,44.79,,,44.32,0.229,0.2292
38,10502.0,4,9/11/2017,11:23,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 38.szv,46.0,50.8,8.875,10.405,0.193,0.205,0.06,0.117,0.604,0.609,27.77,30.91,0.044,0.107,27.83,0.229,0.2292
39,10503.0,3,9/11/2017,11:25,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 39.szv,55.9,60.0,12.577,13.69,0.225,0.228,0.074,0.11,0.749,0.739,41.88,44.34,,,42.89,0.1938,0.1947
40,10503.0,4,9/11/2017,11:27,am,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 40.szv,55.8,60.0,8.196,8.81,0.147,0.147,0.129,0.063,0.765,0.775,42.69,46.47,,,44.14,0.1938,0.1947
41,10494.0,5,9/11/2017,12:47,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 41.szv,55.1,59.3,13.298,14.148,0.241,0.239,0.084,0.085,0.792,0.814,43.58,48.25,0.081,0.083,45.29,0.2888,0.2803
42,10494.0,6,9/11/2017,12:49,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 42.szv,27.5,30.0,9.381,9.695,0.341,0.323,0.071,0.084,0.597,0.599,16.41,17.95,0.057,0.072,17.15,0.2888,0.2803
43,10495.0,5,9/11/2017,12:49,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 43.szv,0.8,2.3,0.237,0.561,0.301,0.245,0.866,0.817,0.056,0.223,0.04,0.51,0.616,0.788,0.11,0.2852,0.2745
44,10495.0,6,9/11/2017,12:50,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 44.szv,18.0,21.6,5.66,6.758,0.315,0.313,0.101,0.165,0.742,0.736,13.31,15.86,0.072,0.149,14.2,0.2852,0.2745
45,10496.0,5,9/11/2017,12:50,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 45.szv,55.9,60.0,15.281,16.788,0.273,0.28,0.045,0.072,0.785,0.804,43.89,48.24,,,45.98,0.2173,0.27
46,10496.0,6,9/11/2017,12:52,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 46.szv,58.4,60.0,14.035,14.411,0.24,0.24,0.064,0.042,0.689,0.683,40.23,41.0,,,40.6,0.2173,0.27
47,10497.0,5,9/11/2017,12:54,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 47.szv,56.4,60.0,15.915,17.122,0.282,0.285,0.036,0.083,0.576,0.587,32.48,35.23,,,33.41,0.2768,0.2793
48,10497.0,6,9/11/2017,12:56,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 48.szv,57.9,59.5,14.698,15.056,0.254,0.253,0.028,0.031,0.624,0.617,36.12,36.73,,,36.32,0.2768,0.2793
49,10498.0,5,9/11/2017,12:57,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 49.szv,6.7,11.0,1.875,3.076,0.281,0.28,0.522,0.377,0.84,0.828,5.6,9.09,0.55,0.37,6.74,0.2697,0.263
50,10498.0,6,9/11/2017,12:58,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 50.szv,40.2,43.9,12.29,13.379,0.306,0.305,0.02,0.074,0.616,0.617,24.75,27.08,0.018,0.073,25.47,0.2697,0.263
51,10499.0,5,9/11/2017,12:59,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 51.szv,6.9,8.3,1.661,2.045,0.241,0.246,0.318,0.156,0.638,0.592,4.4,4.91,,,4.67,0.234,0.233
52,10499.0,6,9/11/2017,12:59,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 52.szv,23.7,27.7,5.939,6.9,0.251,0.249,0.096,0.156,0.696,0.702,16.42,19.37,0.08,0.134,17.61,0.234,0.233
53,10500.0,5,9/11/2017,13:01,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 53.szv,57.8,60.0,15.827,16.692,0.274,0.278,0.059,0.029,0.726,0.72,41.95,43.17,,,42.62,0.2508,0.2505
54,10500.0,6,9/11/2017,13:02,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 54.szv,39.9,42.6,8.874,9.667,0.222,0.227,0.036,0.085,0.618,0.608,24.66,25.91,,,24.88,0.2508,0.2505
55,10501.0,5,9/11/2017,13:03,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 55.szv,5.1,9.0,1.511,2.457,0.296,0.273,0.762,0.394,0.734,0.848,3.74,7.63,,,5.83,0.2537,0.2495
56,10501.0,6,9/11/2017,13:04,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 56.szv,18.1,22.1,5.257,6.247,0.29,0.283,0.234,0.18,0.585,0.661,10.53,14.53,0.222,0.159,12.74,0.2537,0.2495
57,10502.0,5,9/11/2017,13:05,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 57.szv,57.5,60.0,12.898,13.371,0.224,0.223,0.026,0.012,0.629,0.621,36.14,37.24,,,36.47,0.229,0.2292
58,10502.0,6,9/11/2017,13:07,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 58.szv,56.1,60.0,8.701,9.274,0.155,0.155,0.165,0.132,0.766,0.768,42.94,46.08,,,43.48,0.229,0.2292
59,10503.0,5,9/11/2017,13:09,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 59.szv,53.9,60.0,10.292,11.46,0.191,0.191,0.032,0.032,0.876,0.905,47.21,54.29,,,50.62,0.1938,0.1947
60,10503.0,6,9/11/2017,13:11,pm,"mzempare, ncarey",CAS14_WaterMaze_Black&Red_09 11 17 videos\Test 60.szv,51.2,57.4,9.099,10.778,0.178,0.188,0.087,0.126,0.826,0.846,42.23,48.48,0.071,0.111,44.59,0.1938,0.1947
